created_at,content
2012-02-04T12:03:34,RT @kouchamoe: 『Fate/Zero』2ndシーズンのOPにKalafina「to the beginning」ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!!! http://t.co/Moofd8vF
2012-02-04T12:03:34,RT dit bericht & volg @bestelnusnel en maak kans op een MINI laptop bezoek http://t.co/XkatgUno voor de foto's en info #win #retweet
2012-02-04T12:03:35,"Misschien moet directeur #NS Bert Meerstadt ook even het 1300NOS 4feb12 nieuws horen, kijk ik vanavond weer naar t Nos journaal 20.00 ! ! !"
2012-02-04T12:03:36,@ritchielima Denk dat ik zo maar even naar de winkel moet.
2012-02-04T12:03:42,@Evita97 @amyvanmaanenx ja idd en ze voelt zich heel snel beledigt!
2012-02-04T12:03:43,RT @het_isjeboy: vriend uit delft heb me opeens van ping verwijderd
2012-02-04T12:03:46,200 tweet xD #eindelijk
2012-02-04T12:03:47,RT @SletProblemen: Je bent voor Ajax #Sletproblemen // ey..
2012-02-04T12:03:48,@hrspon1004 【検査結果】すえponさんの能力は『洗脳能力（マリオネッテ）：低能力者 #Scan_Level1 』です。
2012-02-04T12:03:50,Aan het wii'en
2012-02-04T12:03:51,@ pangeran hotel's
2012-02-04T12:03:51,Ik ben warm en dalijk choco mel met worsten broodje
2012-02-04T12:03:51,@NuriffaS yekeeeeee? macam mane u kenal? :O
2012-02-04T12:03:53,@Marktvc k ga schaatsen en naar carnavalswagen
2012-02-04T12:03:58,vanmiddag schaatsen !
2012-02-04T12:03:58,ไปกรุงเทพ เฮือกกกกกกกกกกกกก Oo -
2012-02-04T12:03:58,Onze vrienden
2012-02-04T12:04:05,@ichachacey bodooooooooo wkwk
2012-02-04T12:04:05,RT @teracy: プロフェッショナル仕事の流儀のGoogle回を実家で見てるが、本当に俺の仕事のアレぶりが死にたくなる
2012-02-04T12:04:06,hhmm eigenlijk wil ik mn haar niet korter
2012-02-04T12:04:07,Moet je schoennen met klitte band strikken? of klitten?
2012-02-04T12:04:09,W8en op Brechtje♥
2012-02-04T12:04:10,Ik snap het niet :(
2012-02-04T12:04:10,"""@Alidasfreakk: Het tijd voor twiiter =$ !"" // wow, goed genederlanst"
2012-02-04T12:04:11,【主なジャンル】Fate/Zero・APH・イナイレ・ジャイキリ・落乱・T&Bその他色々・・ﾆﾁｱｻ・相棒も好きです
2012-02-04T12:04:11,"Mijn weekend is officieel verpest nu. Dankjewel lieve #ns, sterf."
2012-02-04T12:04:12,@bennagle17 Cheers mate!
2012-02-04T12:04:13,"Als ik uit me raam kijk zie ik wit wit, alleen die wegen zijn soortig zwart."
2012-02-04T12:04:14,@JoySession HHAHAHA zoo ligt mijn kat ook altijd!!!!!!!! :P
2012-02-04T12:04:16,@maxime_frijns nee ik blij niet bij kyra slapen want die was gister ziek + jeef cabaret (: btw kun je maybe ietsje later komen?
2012-02-04T12:04:20,"krijg je je toetsen nog te zien, van de toetsweek?"
2012-02-04T12:04:21,@XRobinee jaa das kei vervelend hea helemaal koude tenen hihi
2012-02-04T12:04:23,Nu naar buiten
2012-02-04T12:04:24,RT @Rapid_Razor_Bob: De reguliere Lowlands kaarten zijn UITVERKOCHT  Er zijn nog wel kaarten voor CJP-pashouders beschikbaar. #LL12
2012-02-04T12:04:25,"Eh cool ah berkat dher tie! Hahah,"
2012-02-04T12:04:27,"""@iiMUBBY: Gister op schoolfeest na liedje van 1D omygosh toen pas werd het leuk!"""
2012-02-04T12:04:27,RT @Toenjekleinwas: #toenjekleinwas wou je altijd regenboog-spikkels op je ijsje!
2012-02-04T12:04:28,Ik heb oorbellen in. Had je niet gedacht he?
2012-02-04T12:04:28,"RT @DennisStrooband: Je veranderd met de tijd, en door de tijd en levenservaring ben ik geworden wie ik nu ben.."
2012-02-04T12:04:30,Yeaaah we hebben weer water in villa fix!
2012-02-04T12:04:35,@michgasalao thnk u:)) np!
2012-02-04T12:04:37,"NICE 8,1 en veel te laat ingeleverd xddd"
2012-02-04T12:04:39,Als die tweet van @APechtoId over zijn prijsvraag echt van hem afkomt vind ik dat echt tekenend. #banaal
2012-02-04T12:04:44,Halooo kawan kawan~
2012-02-04T12:04:46,【Yahoo!トピックス】[NHKで初音ミク特集 曲話題に] http://t.co/X96I56ut
2012-02-04T12:04:46,@LuukKlaver ee nu XD
2012-02-04T12:04:46,nu naar 't dorp. met schatjee x
2012-02-04T12:04:47,Oke.. nu echt douche #tweetbrak.
2012-02-04T12:04:47,@Cheyennevv dat branden lukt niet... heb jij nog een lege cd dat we ff kunnen branden?
2012-02-04T12:04:51,Lochte kater = aan
2012-02-04T12:04:52,@23_Devil Nooooooooooooo!!!
2012-02-04T12:04:52,haha wat een foto &lt;3
2012-02-04T12:04:54,Ben een paar mensen nu echt zat gwn
2012-02-04T12:04:55,"""@svennicholson: Hahahaha @NickJssn96 zakt door et ijs in het meertje met z'n fiets http://t.co/WXXtOUHS http://t.co/CJ9RuRPe"""
2012-02-04T12:04:55,Waar gaat dat nieuwe boek van Robert Vuijsje 'Beste Vriend' over?? #durftevragen
2012-02-04T12:04:56,aant leren voor latijn #saaai
2012-02-04T12:04:56,"RT @BlackBerries_nl Volg ons, RT en win een BlackBerry Bold 9900. Simpel toch? #ikhouvansimpel"
2012-02-04T12:04:57,@Turkieeeboy blijf weg uit belgie jij swans ahahha
2012-02-04T12:05:00,"ik zoek een baantje, wie weet er iets?? maakt niet uit wat."
2012-02-04T12:05:00,#Benefiet BHZNet Nieuws uit Biddinghuizen | 4e benefietconcert in het ...: Biddinghuizen. 4... http://t.co/bGF6JmwH http://t.co/iS0ucIf
2012-02-04T12:05:01,http://t.co/dkwlv5oo   @abuSZ01 @angharad_ceri @QTEE2585
2012-02-04T12:05:05,Vrijwillige vr. stoelmasseurs gevraagd voor 8 maart Vrouwendag in Delft. van 10.00-15.00 uur in Buurthuis Vleugel. post@marleendekorver.nl
2012-02-04T12:05:06,@YDPam_ okeeeeee!! Ik kom :) mr is wel rijzen met trein he xD
2012-02-04T12:05:06,@xLiiesss ja we nemen schaatsen mee schat x
2012-02-04T12:05:07,@huubje92 maar nicki kan het ook niet zijn want het is niet echt pop wat ze maakt toch
2012-02-04T12:05:07,"""@kascmirr: RT @Giandrajohana_: waars @kascmirr ¤ hierrrzo"" hahah jha kijk msn"
2012-02-04T12:05:10,2012.02.04 Teen Top en Music Core http://t.co/cKi95NPY
2012-02-04T12:05:12,“@GewoonFloris_: @lliisaax ?” / hmm nikss hoor =)
2012-02-04T12:05:14,net gegeten nu naar thom
2012-02-04T12:05:16,Zo naar schaatsbaan met @BoazvB en misschien @remco_vrooijen
2012-02-04T12:05:17,@cuttiejj_: ik onthou dat ik een goed onbijtje van je krijg schat !! :$
2012-02-04T12:05:18,@royosephius  kom chillen met mijnen rico
2012-02-04T12:05:18,Lopen naar stad
2012-02-04T12:05:19,RT @PinguinPablo: Retweet als je alleen pauze leuk vindt op school.
2012-02-04T12:05:19,RT @Lilianthijs Op de poel schaaatsen #loveit
2012-02-04T12:05:20,@Sandy_loves1D get lots of sleep! :):)
2012-02-04T12:05:21,Love voor me zoontje @JuniorB__
2012-02-04T12:05:21,Zoooooooooooo
2012-02-04T12:05:22,keizer als je dit ziet nauw ehm je bent een pussy u_u
2012-02-04T12:05:24,Wie gaat vanavond kruyt?
2012-02-04T12:05:25,Ik mis @Tugxx. Ik wil pannenkoeken als ontbijtje =(
2012-02-04T12:05:27,RT @DJDEZANDRES @mikachu02 @Tyrese http://t.co/w8K9DW1Z  WDEZ
2012-02-04T12:05:28,@Rapid_Razor_Bob: De reguliere Lowlands kaarten zijn UITVERKOCHT  Er zijn nog wel kaarten voor CJP-pashouders beschikbaar. #LL12
2012-02-04T12:05:29,"@iMillione @stefanspijk @saskiavoetbal Ik was eigenlijk nog niet begonnen met #Nederlands, ik ben nu bezig met proefwerk #nlt."
2012-02-04T12:05:29,*meld zich aan op nieuwe msn*
2012-02-04T12:05:29,Zo naar oma.
2012-02-04T12:05:34,"@Thijsy2 zolang zullen we hier niet meer kunnen schaatsen, jullie zijn altijd uitgenodigd natuurlijk! ;)"
2012-02-04T12:05:38,@JohanvanLierop7 zullen we naar cv winkel gaan?
2012-02-04T12:05:40,@sedaaltuner @arzumuzun hadi gelin:-)
2012-02-04T12:05:42,"Maar je wilt aandacht van verschillende jongens, dus ga."
2012-02-04T12:05:42,"RT @rebaasz: @iiAMJBRL_ hahahhaha , mijn dijbeen was verlamd a sah • Hahahahaha"
2012-02-04T12:05:45,Ik ben in de wolken
2012-02-04T12:05:46,"Veilig op pad met de Anti Slip Grips voor 6,95 http://t.co/QqQyHb4W"
2012-02-04T12:05:46,"Ik ken een nigga, in de winter is hij in Su en in de zomer in nl, elk jaar weer opnieuw die routine #deleven"
2012-02-04T12:05:46,"Heh sial bnr, slwar lwn dompet d kamar. Kd kwa msuk kmar hbak urg.. Msa bjln b'boxer, kd bduit plg -__-"
2012-02-04T12:05:47,@010David ik zie jouw wel achter het brood staan in appie
2012-02-04T12:05:48,@Odrich94 bus naar maasmechelen
2012-02-04T12:05:48,名前：pokokichi2　クラス：D1　 主兵装：重火力　性格：意欲的　固有スキル：奇襲　フィオナコメント『女性ボーダーに手を出さないでください！』 #BODABURE http://t.co/cMNqTkxL
2012-02-04T12:05:48,Koud maar heerlijk http://t.co/PCQH2kkv
2012-02-04T12:05:49,@jurjenwesters haha ik heb vertrouwen in jou en angela dat het lekker is (:
2012-02-04T12:05:49,- omw begravenis ='( ..
2012-02-04T12:05:52,@DemiSweers Koud hé? Brrrrrrr ik zit toch liever hier http://t.co/E4N2VPT1
2012-02-04T12:05:56,"RT @HumorBaas: Met geld kun je geen geluk kopen, maar ik huil toch liever in een Ferrari dan op de fiets! #HumorBaas"
2012-02-04T12:05:57,Wow dikke diamant gevonden groene ?! 57.500 karaat edelsteen
2012-02-04T12:05:57,"oeps.. het is al 5 over 1. zo maar eventjes heel snel omkleden, haartjes doen, make-up doen & naar dorpp."
2012-02-04T12:05:57,"RT @HumorBaas: Een knorrende maag is de manier van je buik om te zeggen: ""10% batterij over"". #HumorBaas"
2012-02-04T12:05:59,Pilot nganggo narkoba. Men keto negak dokar gen.
2012-02-04T12:06:00,@JlMR_RMCF ok kwart over 1
2012-02-04T12:06:01,RT @u_chi_tks: Kalafinaニューシングル「to the beginning」4/16発売、Fate/Zero 2ndシーズンOPタイアップ。次回ライブ7/16東京NHKホールにて開催！
2012-02-04T12:06:01,@Ousama013 ze zegt: krijg ik knuffels van hem!!!
2012-02-04T12:06:03,Good evening friends.
2012-02-04T12:06:04,Deze boy is echt blij dat er sneeuw is eey ik zou dood gaan door  de kou man http://t.co/jKaKhhpQ
2012-02-04T12:06:04,evlenmek istiyorsanız birbirinizi dürtün. @nedenttoldu
2012-02-04T12:06:07,"Naar beneden broodje maken,"
2012-02-04T12:06:08,Shuwek?
2012-02-04T12:06:09,Oh! darling (8)
2012-02-04T12:06:09,"@_Melaniex_  je wou zeker gaan schaatsen ..., maar je ziet toch ook wel dat alles aan het smelten is ?"
2012-02-04T12:06:09,@koenski94 echt da ga ik ook checke dan hahaha
2012-02-04T12:06:11,"Jaauuch!!!!! Punaise in mn duim, bloed best wel erg, doet eigenlijk helemaal geen pijn, mr f*ck waar haal k zoveel bloed vandaan? Aaah"
2012-02-04T12:06:12,"Ik wist niet dat die Randstad-haat zo diep zat, hij mompelde ook nog iets over NSB'ers"
2012-02-04T12:06:13,"@iamna7 来週の土日は仕事だー(ToT)日光で鎌倉作りという…

韓国行きたい☆"
2012-02-04T12:06:17,"@JoekeDorhout Do ek oltiid mei dien waarberichten, oer het waar kist wol prate ost bejaard bist Joeke... xD #newb"
2012-02-04T12:06:18,"""@LinkDeDownie: Wie start een zoektocht naar bevroren hondendrollen?""@jesperXDXD"
2012-02-04T12:06:19,"@T_Bles zonde van m'n geld man, en dit is lekker makkelijk"
2012-02-04T12:06:20,mobiel afgepakt niet bereikbaar xx
2012-02-04T12:06:26,@melsie94 kraal=dat weilandje in spijk?
2012-02-04T12:06:27,@onpding ぎゃーっ！リピート放送を！WOWOWさんはリピート放送を必ずお願いします(*ToT)
2012-02-04T12:06:27,@Josexxx_ jaa is goed! Ik zal zelf ook nog even zoeken maar ik heb volgens mij geen rood :(
2012-02-04T12:06:37,Dus wie chille vandaag?
2012-02-04T12:06:39,"RT @xNINJA_ALINA: xd ik ben echt zo lui gwn, ik had echt gwn geen zin in de opendagen ofzz ben 0 x gegaan"
2012-02-04T12:06:39,+3cm lah mentok :D RT @MrTommyThalib: Tp jgn buncit2 amat kalii @mahendatama: Buncit ituu machoo.... Yoww
2012-02-04T12:06:41,RT @iThinkLikeBiebs: @WeLoveTheBiebs Justin Is Wonderful♥
2012-02-04T12:06:43,Hmm ik lig nog in bed zo opstaan hoorr
2012-02-04T12:06:46,vanaaaf waarscheinelijk chillen met hugo
2012-02-04T12:06:47,@Arfyelle me too ;~; &lt;/3
2012-02-04T12:06:49,"Wie heeft er schaatsen te leen.damesschaatsen,noren, maat 38! En nee,tis niet voor mij!"
2012-02-04T12:06:49,RT @Basboybom: @HEYiKBENMARiA leuke foto x xd wel een beetje als een gekkerd « Dat ben ik toch ook
2012-02-04T12:06:49,Just completed a 21.04 km bike ride - Mooi Nederland!!!   Prachtig :-)  zo genieten/genoten op de fi ... http://t.co/jjeVjlib #RunKeeper
2012-02-04T12:06:49,zo na grunn met die schatjes ♥
2012-02-04T12:06:50,RT @GenCP_: RT @GenCP_: @GenCP_ kil hou je kknr aidsbek en opdonderen van mij wat begrijp je niet? Ik hoef je niet meer X / :) « :0
2012-02-04T12:06:52,@kathyisdope nu wil ik scheiden
2012-02-04T12:06:52,@marissadijkstra was gezellig
2012-02-04T12:06:53,“@AMERIIKAANSE_: @ilias_5714 Overvecht.” -- straat
2012-02-04T12:06:55,@Ininaccessible de rien. &lt;3
2012-02-04T12:06:56,zo richting scheepjeshof waar @_ikbenjasper dan staat.
2012-02-04T12:06:56,Zo weg
2012-02-04T12:06:57,Zo naaar huis lopen !
2012-02-04T12:06:58,RT @Noreshka: krullen vind ik mooier dan stijl
2012-02-04T12:07:02,MongooooltjeRT @Donskoe: Doe niet zo kk stiff dan.. =S
2012-02-04T12:07:03,"RT @SalmaaEM_ Wat vinden jullie zo lekker aan starbucks, koffie is koffie =S - dit zegt iedereen die t nooit drinkt"
2012-02-04T12:07:04,RT @mauthekiddo: @ItsSwagGab GABBBBBBBBBBBBBEVENINGGG :)))))
2012-02-04T12:07:05,"RT @xmaaanonx: RT @xxlissaa: HAHAHAHA ZE ZEGT GEWOON ""KILL"" OP FACEBOOK :s - je moeder tegen je???????????? =)))))))) - JA :'("
2012-02-04T12:07:06,"Mamma is sneeuw scheppen ofzo voor de deur, hondje wordt gek ofzo lol."
2012-02-04T12:07:07,"@verostern iemand zei net wel iets over social media, maar t is geen agendapunt. Heb je iets? Dan loop ik ff naar de microfoon voor je ;-)"
2012-02-04T12:07:09,RT @TOWER_Anime: 4月放送開始『Fate/Zero』2ndシーズンのOPはKalafinaが担当! タイトルは『to the beginning』、CDは4/18発売。本日のライブにて初披露! 壮大にして流麗、作品にピッタリの素晴らしい一曲です!!  #f ...
2012-02-04T12:07:10,@Foufer1 zou je denken
2012-02-04T12:07:18,"RT @NaomiAshley_: RT ""@1keerproberen: 2 bodyguards huren, en samen met hun door de stad lopen, en doen alsof je een beroemdheid bent #1k ..."
2012-02-04T12:07:19,"@tinka_x hihi dankje! En btw, dat id ding lukt echt niet :s heb t al paar x geprobeerd. Een 6 plakken is echt kut"
2012-02-04T12:07:20,@chantellefox not keen
2012-02-04T12:07:21,"maar lisa smst me ook gewoon doodleuk terug, ondanks dat ze onder de douch staat ."
2012-02-04T12:07:24,@annabetje @Geertjeee21 lekker warm bij de kachel...haha...
2012-02-04T12:07:24,RT @ChickOpMeDick: Meisjes willen aandacht dames niet.
2012-02-04T12:07:26,"@xkusbootje Veel plezier dan, maar staat nederlands er dan al op?"
2012-02-04T12:07:26,RT @NigelLord_: Weet wanneer je serieus moet zijn man.
2012-02-04T12:07:26,@alyshakat ik zit nu in de auto naar huis
2012-02-04T12:07:27,"@_LauraJonas Ja echt eh, maar dan hebben we wel gewonnen toch?"
2012-02-04T12:07:30,@BryanDarmo half 8 ofzoo
2012-02-04T12:07:32,"RT @boysengirls: Als je mobiel aangeeft dat je nog een ongeopend bericht hebt, maar je er geen kunt vinden. #boysengirls"
2012-02-04T12:07:33,Wij gaan vanmiddag even een rondje langs de ijsbanen maken!! Iedereen veel ijsplezier gewenst!!
2012-02-04T12:07:35,@sexfabregas4 hehe I'm lucky! xD
2012-02-04T12:07:39,"""@GinoBoi024: @lovesm301009 haha&lt;3 hoelaat ga jelinde?"" die moeder van @_xlifelover brengt ons rond half10 weg x"
2012-02-04T12:07:42,"@Ineke_1963 owhh zolang t maar doen toch, dankje :)"
2012-02-04T12:07:44,Vreemde kip..
2012-02-04T12:07:44,"""@ROMANOOO_: Heb ook geen handschoenen =S."" Je magg die van mij wel lenen (a)"
2012-02-04T12:07:46,"@xjoyce_c oa haha, wat goat ger dan doon?"
2012-02-04T12:07:48,Een fantastische nieuwe fairy odd parents gezien om de dag mee te beginnen!
2012-02-04T12:07:50,Geen zin om op te staan
2012-02-04T12:07:50,RT @CELiNEDAViD_: wow mensen ik zie de zon.;$
2012-02-04T12:07:51,Ontbijten #tb
2012-02-04T12:07:54,Dusnu iPad wegdeoen.
2012-02-04T12:07:55,Zo pony's even voeren en water geven en dan wachten op mams!!
2012-02-04T12:07:56,Schaatsen ft Brandon!!
2012-02-04T12:07:56,"""@LinkDeDownie: Wie heeft een onderkoeld geslachtsdeel? #LinkDeDownie"" @XBAASBOVENBAAS"
2012-02-04T12:07:58,na 56 minuten wachten eindelijk #routemobiel!!!!!!!!!!!aan de telefoon.Er zijn Heeeeeeeel veel pechgevallen.Lang leve de vorst haha
2012-02-04T12:07:59,Hopelijk blijft iedereen binnen morgen!!
2012-02-04T12:08:02,Hè dat is balen dat ik niet meedoe “@unity_fm: Wijkprijs Leiderdorp van de Postcode loterij #Leiderdorp http://t.co/lGCyWn3E”
2012-02-04T12:08:03,Gelukkig heeft mijn vriendin WEL een rijbewijs
2012-02-04T12:08:04,strax schaatsen! nu nog even een potje fifa met @annederbei in de warmte(A)
2012-02-04T12:08:06,RT @brekendnl: Weergaloze dierportretten getekend met een standaard BIC-pen http://t.co/jsHD3QH7
2012-02-04T12:08:08,Houvan@evekerstennx
2012-02-04T12:08:09,Wachten is ook altyd op dezelfde
2012-02-04T12:08:09,RT @WiLDEARBILO: @The_Lady_Sairan @Jeroen100_HC Ook denkend aan myn schatje @Jeroen100_HC - ahwww jeroen ik ben ... http://t.co/YzdP3uSR
2012-02-04T12:08:10,@uyiosaa_x zit je op schaats les ?
2012-02-04T12:08:10,Straks naar jarmo lopen dan naar cedric lopen en hem.dood.gooien met sneeuw balen xd graaapje
2012-02-04T12:08:11,#bespaar 1380kwh op je #energierekening met #zonnepanelen zie http://t.co/pEEr2lZS
2012-02-04T12:08:12,Even fifa11 aan.. Lang geleden!
2012-02-04T12:08:14,@xkimmmhoogland slaap kindje slaap daa buiten loopt een schaap een schaap met wite voetjes die drinkt het melk zo zoetjes
2012-02-04T12:08:23,@Louke96 wie zei dat ik naar rci ging?
2012-02-04T12:08:25,"lekker even gedouchet, :)"
2012-02-04T12:08:27,@Sherrlock04 Nou er zijn nog grappigere foto's hoor!
2012-02-04T12:08:27,nu bezig met eng. sprookjesverhaal enzo: Cinderella! gaat lang duren!
2012-02-04T12:08:28,"“@xSweetLittleLie: ""@Alidasfreakk: “@xSweetLittleLie: @Alidasfreakk juaaa.” juaa ?"" // jaaa.” en jij schreef dat dat geen goed Nederlandswas"
2012-02-04T12:08:29,15 friendz online
2012-02-04T12:08:30,last van me ribben ofzo
2012-02-04T12:08:31,RT @1keerproberen: Alle stereo apparaten in je huis op hun alle hardst zetten #1keerproberen
2012-02-04T12:08:31,vandaag eten bij lomerijk met @bvstaveren @lordjoris1 @ricardoschellev heb er zin in
2012-02-04T12:08:32,RT @WESEVENDAY คนเกิดวันศุกร์ ถ้าไม่สนใจ คือ ไม่แตะ!! #WESEVENDAY
2012-02-04T12:08:33,wacht tot iris hier is =D
2012-02-04T12:08:40,"@carlydevreugd Nee Noordwijk aan Zee, bij het strand! Hahaha!"
2012-02-04T12:08:40,RT @woesxinyi: @LutfiahV ok bitch cheer up bby :(
2012-02-04T12:08:41,"Wat gaat die pauze snel! In de kantine is het lekker warm, alleen in de winkel... #brrrrrr"
2012-02-04T12:08:42,@jazzyjournalist antwoord is gepocheerd. ;-)
2012-02-04T12:08:44,"#twexit,@schaatsenn"
2012-02-04T12:08:45,"@MartijnMeels_ Kneus!Had da gedaan als ik er was, nu hebk strax al die kutwapens!Hahah en laat jou broertje gamen ofzo, ga werken aan gst ;p"
2012-02-04T12:08:46,"GOOD EVENING
                          FRIENDSSSSSSSSSSSSSSSSSS"
2012-02-04T12:08:47,"@julidemurt nou kijk, ik ga dus vanmiddag naar faab, maar ik kan daar niet helemaal met de trein komen, dus de NS heeft bussen ingezet (1/2)"
2012-02-04T12:08:48,@12korting wrm volg je mij?
2012-02-04T12:08:48,» ' Zal 'knog even slapen ?
2012-02-04T12:08:51,@Araaanka jaaaa is goed! doen we dat! gaan we dan in cafe even bijpraten haha! tot vanavond schattieeee!
2012-02-04T12:08:51,Celeng RT @EszaMimba: Be telah bli agus (ˊ•_•ˋ) RT @bimmimba: Nu ben liu?? RT @EszaMimba: Okeoke
2012-02-04T12:08:53,"Gister had ik 39,4 °C koorts en nu is mijn temperatuur 36,9 gelukkig maar wel nog ziek.."
2012-02-04T12:08:54,@ghhg99 verwijder
2012-02-04T12:08:55,Lapeer
2012-02-04T12:08:55,@kira_the @speckey1 en anders zal ik eens even .............................
2012-02-04T12:08:56,"@aychaaaaan くそっ(笑)
焼肉食べてない(ToT)
焼肉食べたい～叙々りたい"
2012-02-04T12:08:57,RT @paulienrosannex: @sannaboley_ zou je vandaag met hem gaan ? - jaa
